age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,technician,single,secondary,false,790,false,false,cellular,20,aug,696,3,-1,0,unknown,false
38,unemployed,married,tertiary,false,1449,false,false,unknown,26,may,535,6,-1,0,unknown,false
50,technician,married,secondary,false,1412,false,false,cellular,6,aug,131,3,-1,0,unknown,false
21,student,single,secondary,false,681,false,false,unknown,20,aug,6,1,-1,0,unknown,false
38,entrepreneur,married,tertiary,false,228,true,false,cellular,5,feb,105,1,-1,0,unknown,false
42,admin.,married,secondary,false,0,false,false,unknown,19,jun,370,1,-1,0,unknown,false
45,technician,single,tertiary,false,2087,false,false,cellular,29,aug,29,14,-1,0,unknown,false
34,entrepreneur,married,secondary,false,2,true,true,cellular,5,may,184,1,167,6,failure,false
48,technician,married,secondary,false,197,false,true,cellular,3,feb,47,2,222,3,other,false
34,services,married,secondary,false,0,false,true,unknown,2,jul,193,4,-1,0,unknown,false
32,blue-collar,married,secondary,false,1905,true,false,cellular,16,jul,709,2,-1,0,unknown,true
35,technician,married,tertiary,false,118,false,false,cellular,6,aug,358,2,-1,0,unknown,false
39,entrepreneur,married,tertiary,false,2644,true,false,unknown,20,may,253,1,-1,0,unknown,false
36,self-employed,married,tertiary,false,16430,true,false,unknown,6,jun,197,3,-1,0,unknown,false
35,technician,married,secondary,false,13,false,false,cellular,22,aug,94,2,-1,0,unknown,false
57,services,divorced,secondary,false,14,false,true,cellular,22,jul,445,2,-1,0,unknown,false
28,technician,single,secondary,false,769,true,false,cellular,15,may,153,1,371,2,failure,false
43,admin.,married,unknown,false,3485,false,false,unknown,18,jun,113,1,-1,0,unknown,false
57,management,married,secondary,false,139,false,false,cellular,17,aug,80,1,-1,0,unknown,false
34,services,divorced,secondary,false,202,true,false,unknown,15,may,318,1,-1,0,unknown,false
36,technician,married,tertiary,false,6,true,false,cellular,27,jan,100,1,435,1,failure,false
47,management,divorced,tertiary,false,2515,false,false,unknown,20,jun,40,3,-1,0,unknown,false
36,management,divorced,tertiary,false,5195,true,false,unknown,2,jun,55,25,-1,0,unknown,false
33,management,married,tertiary,false,2098,false,false,cellular,20,nov,67,1,-1,0,unknown,false
57,management,married,tertiary,false,320,false,false,cellular,7,aug,76,2,-1,0,unknown,false
57,management,married,tertiary,false,3431,true,false,unknown,16,may,73,1,-1,0,unknown,false
34,admin.,married,secondary,false,50,true,false,unknown,20,may,89,2,-1,0,unknown,false
51,housemaid,divorced,tertiary,false,370,true,false,cellular,19,aug,109,3,-1,0,unknown,false
54,blue-collar,divorced,primary,false,-182,false,false,cellular,9,jul,98,1,-1,0,unknown,false
52,self-employed,single,tertiary,false,1623,true,false,unknown,5,jun,21,17,-1,0,unknown,false
43,entrepreneur,married,tertiary,false,13342,true,false,cellular,18,nov,465,1,-1,0,unknown,false
58,retired,single,primary,false,6570,false,false,cellular,21,jul,106,3,-1,0,unknown,false
53,admin.,married,secondary,false,225,true,false,cellular,20,apr,304,1,340,1,failure,false
44,management,married,secondary,false,-665,false,false,cellular,30,jul,342,3,-1,0,unknown,false
29,management,single,tertiary,false,0,false,false,unknown,16,may,16,25,-1,0,unknown,false
27,services,single,secondary,false,54,true,false,unknown,28,may,543,2,-1,0,unknown,true
35,blue-collar,married,primary,false,46,false,false,cellular,8,jul,338,3,-1,0,unknown,false
40,self-employed,married,secondary,false,2,false,false,cellular,22,aug,197,5,-1,0,unknown,false
34,blue-collar,married,secondary,false,103,true,true,unknown,8,may,956,2,-1,0,unknown,false
38,admin.,single,secondary,false,883,true,false,cellular,12,may,95,1,327,9,other,false
32,services,married,secondary,false,55,true,false,unknown,15,may,546,9,-1,0,unknown,false
41,admin.,married,secondary,false,8238,true,true,unknown,30,may,124,4,-1,0,unknown,false
25,blue-collar,single,secondary,false,913,true,false,cellular,7,jul,113,4,-1,0,unknown,false
38,blue-collar,divorced,secondary,false,595,true,false,cellular,7,may,245,3,-1,0,unknown,false
26,technician,single,secondary,false,7,true,false,cellular,22,jul,188,2,-1,0,unknown,false
37,technician,single,tertiary,false,1661,false,false,cellular,19,aug,199,5,-1,0,unknown,false
30,management,married,tertiary,false,102,true,false,cellular,5,apr,470,7,426,3,other,true
36,services,married,secondary,false,338,false,false,unknown,14,may,90,1,-1,0,unknown,false
33,management,married,secondary,false,3132,true,false,unknown,23,may,350,5,-1,0,unknown,false
33,admin.,single,tertiary,false,490,true,false,cellular,7,may,31,1,363,2,failure,false
35,management,married,tertiary,false,2682,true,false,cellular,9,jul,156,1,-1,0,unknown,false
24,services,married,tertiary,false,0,true,false,unknown,27,may,299,1,-1,0,unknown,false
29,unemployed,married,secondary,false,596,false,false,cellular,30,jan,510,2,-1,0,unknown,false
54,blue-collar,married,secondary,false,2059,true,false,cellular,25,aug,177,4,-1,0,unknown,false
27,admin.,married,secondary,false,132,false,false,cellular,13,oct,123,2,-1,0,unknown,false
34,management,married,secondary,false,0,false,false,cellular,2,feb,270,1,-1,0,unknown,false
39,blue-collar,married,primary,false,385,true,false,unknown,16,may,225,4,-1,0,unknown,false
38,management,married,tertiary,false,223,false,false,cellular,28,jan,63,1,-1,0,unknown,false
37,management,married,tertiary,false,0,true,false,unknown,3,jun,247,13,-1,0,unknown,false
26,services,single,secondary,false,512,true,true,cellular,30,jan,206,5,239,3,failure,false
36,entrepreneur,married,tertiary,false,1169,true,false,unknown,6,may,168,2,-1,0,unknown,false
35,management,single,tertiary,false,71,true,false,unknown,21,may,836,12,-1,0,unknown,false
30,management,single,tertiary,false,940,false,false,cellular,8,aug,131,2,-1,0,unknown,false
25,technician,single,secondary,false,-80,true,true,unknown,3,jun,89,1,-1,0,unknown,false
34,technician,married,secondary,false,0,true,false,cellular,29,aug,116,4,-1,0,unknown,false
52,unknown,married,unknown,false,1317,false,false,unknown,12,jun,58,1,-1,0,unknown,false
39,admin.,married,secondary,false,179,false,false,unknown,6,sep,36,1,-1,0,unknown,false
34,management,married,secondary,false,1007,true,false,cellular,21,jul,240,2,-1,0,unknown,false
34,management,single,secondary,false,0,false,false,cellular,22,aug,132,4,-1,0,unknown,false
30,services,married,secondary,false,1286,true,true,cellular,17,jul,544,1,-1,0,unknown,false
33,services,married,secondary,false,804,true,true,unknown,8,may,266,1,-1,0,unknown,false
30,student,single,secondary,false,4,false,false,cellular,4,feb,443,2,-1,0,unknown,false
51,blue-collar,married,primary,false,0,true,false,cellular,10,jul,324,1,-1,0,unknown,false
36,services,single,secondary,false,417,true,false,cellular,6,feb,15,10,207,3,failure,false
48,blue-collar,married,primary,false,1678,false,false,cellular,28,jan,263,2,-1,0,unknown,false
37,services,divorced,secondary,false,532,true,false,unknown,11,jun,199,1,-1,0,unknown,false
58,management,married,secondary,false,407,true,false,cellular,29,jul,145,2,-1,0,unknown,false
56,management,divorced,tertiary,false,659,false,true,cellular,2,jun,56,1,-1,0,unknown,false
34,blue-collar,married,secondary,false,393,true,false,cellular,5,may,11,9,-1,0,unknown,false
33,admin.,divorced,secondary,false,661,true,false,cellular,18,nov,411,1,173,2,other,false
26,services,single,secondary,false,0,false,false,cellular,29,jul,165,23,-1,0,unknown,false
40,management,single,unknown,false,838,true,false,unknown,12,may,619,3,-1,0,unknown,false
35,services,married,secondary,false,195,true,false,cellular,17,apr,203,1,-1,0,unknown,false
45,entrepreneur,married,secondary,false,68,true,false,unknown,7,may,254,1,-1,0,unknown,false
37,technician,single,secondary,false,-242,true,false,cellular,13,aug,1149,6,-1,0,unknown,true
35,management,divorced,tertiary,false,321,true,false,unknown,9,may,189,1,-1,0,unknown,false
43,services,single,secondary,false,3403,true,false,cellular,12,nov,707,2,97,2,success,true
28,blue-collar,married,secondary,false,8,true,false,cellular,15,may,196,1,-1,0,unknown,false
32,blue-collar,divorced,secondary,false,739,true,false,unknown,9,may,171,1,-1,0,unknown,false
26,unemployed,single,secondary,false,622,false,false,cellular,28,jan,1451,2,-1,0,unknown,true
35,services,married,secondary,false,152,true,false,unknown,2,jun,563,1,-1,0,unknown,true
35,technician,single,secondary,false,2,false,false,cellular,11,aug,239,4,-1,0,unknown,false
39,blue-collar,married,secondary,false,1439,true,false,telephone,28,jul,73,6,-1,0,unknown,false
42,blue-collar,divorced,secondary,false,1491,true,false,cellular,6,may,203,2,334,2,failure,false
32,technician,single,secondary,false,6402,true,false,cellular,6,may,158,1,167,1,success,false
30,unemployed,married,secondary,false,1210,false,false,cellular,9,jul,100,4,-1,0,unknown,false
26,management,single,tertiary,false,122,false,true,cellular,8,jul,160,1,-1,0,unknown,false
30,student,single,secondary,false,0,true,false,cellular,19,nov,661,1,-1,0,unknown,false
32,management,married,tertiary,false,62,true,false,cellular,14,may,166,1,-1,0,unknown,false
47,services,married,secondary,false,3333,true,true,cellular,29,jul,114,2,-1,0,unknown,false
33,technician,married,tertiary,false,16992,true,false,unknown,29,may,58,1,-1,0,unknown,false
57,blue-collar,married,primary,false,23,true,false,telephone,31,jul,25,8,-1,0,unknown,false
35,admin.,married,secondary,false,0,true,false,cellular,7,may,121,2,-1,0,unknown,false
53,technician,married,tertiary,false,6072,false,true,unknown,16,jun,226,4,-1,0,unknown,false
24,retired,single,secondary,false,366,false,true,unknown,16,may,234,2,-1,0,unknown,false
54,management,divorced,tertiary,false,0,false,true,cellular,10,jul,88,1,-1,0,unknown,false
31,management,married,tertiary,false,1343,true,true,unknown,21,may,85,1,-1,0,unknown,false
41,entrepreneur,married,secondary,false,2105,true,false,cellular,18,nov,134,1,-1,0,unknown,false
44,unknown,married,secondary,false,2319,false,false,cellular,4,aug,251,3,-1,0,unknown,false
35,services,single,secondary,false,35,true,false,cellular,14,may,152,1,-1,0,unknown,false
30,management,married,tertiary,false,877,false,false,cellular,13,aug,202,1,83,5,failure,false
43,blue-collar,single,primary,false,30,true,false,unknown,30,may,379,17,-1,0,unknown,false
51,entrepreneur,married,secondary,true,-2082,false,true,cellular,28,jul,123,6,-1,0,unknown,false
60,retired,married,secondary,false,89,false,false,cellular,30,apr,156,2,-1,0,unknown,false
43,self-employed,married,secondary,false,104,false,false,unknown,17,jun,332,1,-1,0,unknown,false
31,management,married,tertiary,false,1750,true,false,telephone,14,may,90,3,-1,0,unknown,false
56,management,married,primary,false,772,true,false,telephone,20,nov,291,1,-1,0,unknown,false
42,technician,married,secondary,false,1048,true,false,telephone,6,feb,23,2,-1,0,unknown,false
52,entrepreneur,married,primary,false,592,false,false,cellular,21,jul,122,2,-1,0,unknown,false
40,technician,married,secondary,false,0,true,true,cellular,26,jul,105,2,172,1,failure,false
36,services,married,secondary,false,3064,true,false,telephone,11,may,1143,4,-1,0,unknown,false
40,services,married,primary,false,33,false,false,unknown,26,may,70,3,-1,0,unknown,false
46,blue-collar,married,secondary,false,0,true,false,cellular,8,may,264,2,-1,0,unknown,false
32,admin.,single,secondary,false,1649,false,false,cellular,27,may,204,2,-1,0,unknown,false
31,housemaid,single,tertiary,false,287,true,false,cellular,19,nov,182,1,-1,0,unknown,false
41,technician,divorced,secondary,false,0,true,false,cellular,17,nov,386,2,-1,0,unknown,false
58,housemaid,married,primary,false,419,false,true,unknown,5,jun,295,3,-1,0,unknown,false
36,services,married,secondary,false,257,true,false,cellular,12,may,86,2,-1,0,unknown,false
52,technician,married,secondary,false,118,false,false,cellular,28,aug,16,20,-1,0,unknown,false
42,management,married,tertiary,false,251,false,false,cellular,20,aug,413,2,-1,0,unknown,false
32,management,single,tertiary,false,1731,true,true,unknown,29,may,323,3,-1,0,unknown,false
62,management,married,tertiary,false,0,false,false,cellular,13,oct,78,3,-1,0,unknown,false
31,technician,single,tertiary,false,23,false,false,cellular,25,aug,121,3,-1,0,unknown,false
41,blue-collar,single,secondary,true,-386,false,true,cellular,20,nov,477,1,-1,0,unknown,true
34,self-employed,married,tertiary,false,5498,false,false,cellular,19,nov,265,1,-1,0,unknown,false
44,management,single,tertiary,false,5063,false,false,cellular,27,oct,418,2,-1,0,unknown,true
42,blue-collar,married,primary,false,7041,true,false,cellular,28,jul,386,4,-1,0,unknown,false
37,entrepreneur,single,secondary,false,654,false,false,unknown,19,may,594,2,-1,0,unknown,false
47,management,married,tertiary,false,1890,false,false,cellular,8,jul,161,1,-1,0,unknown,false
32,unemployed,married,secondary,false,2400,true,true,cellular,5,feb,450,3,-1,0,unknown,false
46,blue-collar,married,secondary,false,519,true,false,cellular,25,aug,217,6,-1,0,unknown,false
39,technician,single,tertiary,false,1190,false,false,cellular,8,aug,136,1,-1,0,unknown,false
28,services,single,secondary,false,229,true,false,unknown,9,may,322,1,-1,0,unknown,false
26,student,single,secondary,false,203,false,false,cellular,16,nov,104,1,196,1,failure,false
52,technician,married,secondary,false,1818,false,true,cellular,17,nov,189,2,111,4,failure,false
42,unemployed,married,secondary,false,1289,false,false,cellular,15,jul,250,4,415,2,failure,true
33,technician,divorced,tertiary,false,39,false,false,cellular,19,aug,123,5,-1,0,unknown,false
73,retired,married,primary,false,796,false,false,cellular,23,oct,427,1,182,2,failure,true
35,admin.,single,secondary,false,57,false,true,cellular,8,jul,632,2,-1,0,unknown,false
40,management,married,tertiary,false,1548,true,false,cellular,13,apr,101,3,-1,0,unknown,false
51,technician,married,secondary,false,117,false,false,cellular,24,aug,467,2,88,4,other,true
37,admin.,single,secondary,false,0,true,false,cellular,16,apr,640,2,-1,0,unknown,false
39,management,married,tertiary,false,691,true,true,cellular,16,apr,517,1,255,1,failure,false
28,blue-collar,married,secondary,false,64,true,false,unknown,13,may,160,3,-1,0,unknown,false
49,technician,divorced,tertiary,false,0,true,false,cellular,12,jun,177,3,-1,0,unknown,false
36,admin.,married,secondary,false,957,true,false,unknown,21,may,206,1,-1,0,unknown,false
45,technician,married,secondary,false,118,true,false,unknown,7,may,208,2,-1,0,unknown,false
29,technician,single,tertiary,false,218,true,false,cellular,12,apr,169,1,-1,0,unknown,false
35,management,married,secondary,false,724,true,false,cellular,14,jul,287,2,415,1,failure,true
35,housemaid,married,tertiary,false,20,true,true,cellular,17,jul,505,3,-1,0,unknown,false
30,blue-collar,married,secondary,false,-28,true,false,cellular,18,may,284,2,371,1,failure,false
46,blue-collar,married,primary,false,665,false,false,cellular,30,jan,89,4,235,2,failure,false
25,student,single,tertiary,false,5,false,false,cellular,29,sep,138,1,-1,0,unknown,false
36,management,married,tertiary,false,925,false,false,cellular,14,dec,321,3,189,4,success,true
42,blue-collar,married,primary,false,2519,true,false,unknown,15,may,262,4,-1,0,unknown,false
57,admin.,married,secondary,false,3927,false,false,cellular,13,oct,61,1,-1,0,unknown,false
42,management,divorced,tertiary,false,401,true,false,cellular,24,jul,217,9,-1,0,unknown,false
29,management,married,tertiary,false,581,true,true,cellular,14,jul,192,2,-1,0,unknown,false
36,technician,married,tertiary,false,1327,false,false,cellular,29,oct,174,2,-1,0,unknown,false
31,unemployed,married,secondary,false,3242,false,false,unknown,25,jun,292,2,-1,0,unknown,false
